gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,-1.1552014731729596,1,0,2,0,0,0,0,0,0,0,0,0,0.19070450507349662,-0.8774717549001672,0
1,0,1,1,0.5142149107256152,1,0,0,2,2,2,2,2,2,2,0,1,-1.4759595528856946,-0.5971522400481731,0
1,0,0,0,-0.9108966365048755,1,0,2,0,0,0,0,0,0,0,1,0,0.17408771486453162,-0.6806742120324208,1
1,0,1,1,0.147757655723489,1,0,0,2,2,2,2,2,2,2,0,3,-1.5058697752618317,-0.6742732152365879,0
1,0,0,0,0.8806721657277413,1,0,1,1,1,0,1,1,0,0,1,1,0.1707643568227388,0.7069294588876942,0
1,0,1,1,-0.3815694903906932,1,1,1,0,1,0,1,0,0,2,0,1,-0.16821816344014767,-0.3830499334289335,0
0,0,1,1,0.35134501961355913,1,1,1,1,1,1,0,1,0,1,1,3,0.4515881113542472,0.4102322211994654,0
1,1,0,0,-1.1144840003949457,1,0,2,0,0,0,0,0,0,0,1,1,0.22227640647053026,-0.8433036754520659,0
1,0,1,1,-0.21869959927863716,0,2,1,0,1,1,0,0,1,1,1,3,-0.6285032522284787,-0.45712491703864155,0
0,0,0,0,-1.2773538915070017,1,0,2,0,0,0,1,1,1,0,1,0,1.033175768668023,-0.9650329765866129,0
0,0,1,1,1.4099993118419236,0,2,1,1,0,0,1,0,0,2,0,3,-0.9658240934704685,0.1164485406734779,0
0,1,1,1,1.6135866757319937,1,1,1,1,1,1,1,1,1,2,1,3,0.8238042120350637,1.839486516097983,0
0,0,1,1,0.9621071112837694,1,1,0,2,2,2,2,2,2,2,1,3,-1.3230850829632164,-0.35890272482672236,0
1,0,1,1,0.4734974379476012,1,1,0,2,2,2,2,2,2,1,0,0,-1.3264084410050094,-0.5598940242158766,0
0,1,1,0,1.3692818390639097,1,1,2,0,1,0,0,1,1,0,1,0,1.1976819917367767,1.9462728005746717,0
0,0,0,0,0.06632271016746097,1,1,1,1,1,0,1,0,0,1,1,1,-0.012020335475876403,-0.0852711480062365,1
0,0,1,0,1.4914342573979515,1,1,2,0,0,1,1,1,1,2,0,2,1.3488947826383582,2.1890250859559495,0
0,0,1,1,-1.2773538915070017,1,1,2,1,0,1,0,1,1,0,1,0,1.2525173994263614,-0.9621194194243717,1
0,0,0,0,0.3106275468355451,1,0,0,2,2,2,2,2,2,2,0,3,-1.4992230591782458,-0.6408335250790468,0
1,0,1,1,-0.0965471809445951,1,1,1,1,0,0,0,0,0,0,1,2,-0.3426944606342804,-0.30601724785149576,0
0,0,0,0,-0.8701791637268614,1,0,1,0,0,0,1,1,1,0,0,1,0.19070450507349662,-0.6412529007311877,0
0,0,0,0,-0.7073092726148054,1,0,0,2,2,2,2,2,2,1,0,3,-1.4842679479901772,-0.8738298084473657,0
1,0,0,0,-0.8701791637268614,1,0,1,0,0,1,0,1,1,0,1,0,0.1524858875928769,-0.6929243955554804,0
0,0,1,1,1.2878468935078815,1,0,0,2,2,2,2,2,2,1,0,2,-1.4942380221155562,-0.41728423008526755,0
1,1,1,0,1.6135866757319937,1,0,1,1,1,1,1,1,0,2,0,2,0.320315468703424,1.3591468875775818,0
1,1,1,0,1.6135866757319937,1,1,2,1,1,1,1,0,0,2,1,2,0.9401217434978189,1.965828949406079,0
0,0,0,1,-1.2773538915070017,1,0,1,1,0,0,0,0,0,0,0,1,-0.45070359699255297,-0.9847436322372296,0
0,0,0,1,-0.7073092726148054,1,0,1,1,1,1,1,0,0,1,0,3,0.027859961025639264,-0.5614832372134627,0
0,0,0,0,1.1249770023958254,1,1,1,0,0,1,1,1,1,1,0,3,0.5247019882736934,1.1323750217831419,0
1,0,0,0,0.9621071112837694,1,0,1,1,0,1,0,0,0,1,0,1,-0.4008532263656579,0.32569491868898215,0
0,0,0,0,-0.9923315820609035,1,0,0,2,2,2,2,2,2,2,0,1,-1.4593427626767297,-0.9359856945751779,0
0,0,0,0,-1.1959189459509736,1,0,2,0,0,1,1,0,0,0,0,3,0.5097468770856248,-0.9113087483071046,1
0,0,1,0,0.6770848018376713,1,1,1,0,0,0,0,0,0,0,1,3,-0.4191316955955196,0.13324563916185336,0
0,0,0,0,-1.2366364187289876,1,0,2,0,0,0,0,1,0,0,1,0,0.5130702351274181,-0.9428722842313844,1
0,0,0,0,-1.0737665276169315,1,0,2,1,1,1,1,0,1,0,1,2,1.1096130036292624,-0.7568460739028327,1
1,0,0,0,1.5321517301759657,1,1,2,1,1,1,1,1,1,2,1,2,1.6679371546504869,2.396770540584845,0
1,0,0,0,-0.8294616909488475,1,1,2,0,1,1,1,1,1,0,1,1,1.6014699938146268,-0.3960505786452977,1
1,1,1,0,0.7992372201717133,1,0,2,1,0,1,1,1,1,1,1,2,1.3189845602622214,1.412341378191228,0
0,0,1,0,1.6135866757319937,1,1,2,1,1,1,1,1,1,2,1,3,1.6247335001071779,2.579066514849618,0
0,0,0,0,0.3106275468355451,1,0,0,2,2,2,2,2,2,2,1,2,-1.4676511577812121,-0.6421357968409577,0
0,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,0,1,0.20399793724066884,-0.9760471055559944,1
0,1,0,0,-1.1959189459509736,1,0,2,0,0,1,0,1,0,0,1,0,0.7340735449066526,-0.9098078249204957,1
0,1,0,0,0.3106275468355451,1,0,2,0,0,0,0,1,1,0,1,0,0.8902713728709238,0.6143578017783033,0
1,0,0,1,-1.2773538915070017,1,0,1,0,0,1,0,0,0,0,1,0,-0.4955689305567586,-0.9853395871113243,0
1,0,1,0,-0.0965471809445951,1,0,0,2,2,2,2,2,2,1,0,3,-1.4942380221155562,-0.7527847517978904,0
1,0,1,1,-0.3815694903906932,1,0,2,1,0,0,1,1,1,0,1,0,1.166110090339743,0.021802077706127614,1
1,0,1,1,-1.2773538915070017,1,1,2,0,0,0,0,0,0,0,1,0,0.32363882674521677,-0.9744578925584083,1
0,1,1,0,0.4734974379476012,1,1,2,0,0,1,1,1,1,0,0,0,1.3090144861368425,0.9772501752965421,0
1,0,0,0,1.3285643662858955,1,1,2,0,1,1,1,1,1,0,1,0,1.4751823882264927,2.0568334659206275,1
0,1,0,0,-1.0330490548389175,1,0,1,1,0,0,0,0,0,0,1,0,-0.550404338246343,-0.8570989271672231,0
1,1,0,0,1.6135866757319937,1,1,0,2,2,2,2,2,2,2,1,3,-1.318100045900527,-0.2171978992086277,0
0,1,0,0,-0.9923315820609035,1,1,2,0,0,0,1,1,1,0,1,3,1.1760801644651224,-0.606268142381549,0
0,0,0,0,-0.6665917998367914,1,1,1,0,0,1,0,0,1,0,1,3,0.014566528858467532,-0.5467609445830469,1
1,1,1,1,1.3692818390639097,1,1,2,0,0,1,0,1,1,0,1,3,1.1544783371934677,2.0042790749865644,1
1,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,1,1,0.22559976451232308,-0.9757601643203191,1
1,0,0,1,-1.1959189459509736,1,0,1,1,0,1,0,0,0,0,0,1,-0.29450576902828196,-0.9377956316002065,0
1,0,1,0,0.8399546929497274,1,1,2,1,0,1,0,0,1,0,0,0,0.9683702868530597,1.21278478498045,1
1,1,1,0,-0.9923315820609035,1,0,1,0,0,1,1,0,1,0,1,3,-0.012020335475876403,-0.750555439120721,0
1,1,1,0,1.4914342573979515,1,1,2,0,1,1,1,1,1,2,1,2,1.4502572029130452,2.223259382612284,1
0,0,0,0,-1.1144840003949457,1,0,2,0,1,0,0,1,0,0,1,1,0.6825614952588611,-0.8217389379709321,0
0,0,1,1,1.6135866757319937,1,1,2,1,0,1,1,1,1,2,0,1,1.4186853015160115,2.3373737048000645,0
0,0,1,0,-0.7887442181708334,0,2,1,0,0,1,0,1,1,0,1,2,-0.5321258690164816,-0.727732574683165,1
0,0,0,0,-1.1552014731729596,1,1,2,0,0,0,0,1,0,0,1,0,0.6941932484051369,-0.865354005793573,1
0,0,1,1,0.8806721657277413,1,1,1,1,1,1,1,1,1,2,0,3,0.8819629777664413,1.1844438198568312,0
1,0,1,0,1.6135866757319937,1,1,1,0,1,1,1,1,1,2,0,2,0.7041633225305158,1.7083985161998732,0
1,0,0,0,-0.8294616909488475,1,1,2,0,1,1,0,1,1,0,1,0,1.3937601162025641,-0.4538140566270038,1
1,0,0,0,-1.2773538915070017,0,2,1,0,0,0,0,0,0,0,1,0,-1.3164383668796307,-0.9962433540669845,1
1,1,0,0,-1.2773538915070017,1,0,1,0,0,0,0,0,0,0,0,0,-0.6501050795001332,-0.9873923205665398,0
0,0,1,0,0.8806721657277413,1,1,2,0,1,1,1,1,1,1,0,0,1.5150626847280084,1.5941738319983716,1
1,0,1,1,1.4914342573979515,1,1,2,0,0,1,0,0,0,2,1,3,0.47983665470948805,1.385589626065195,0
0,0,0,0,0.6363673290596572,1,0,1,1,1,0,0,0,0,2,0,3,-0.3077992011954539,0.15249277435484063,0
0,0,1,1,0.6363673290596572,1,1,2,1,1,0,0,1,1,1,1,3,1.2791042637607053,1.2164708762387402,1
0,0,1,0,-0.9923315820609035,1,1,2,0,0,0,1,0,1,0,1,0,0.8470677183276148,-0.6790187818266019,0
1,0,1,1,1.5728692029539797,1,1,1,1,1,1,1,1,1,2,1,1,0.8803012987455449,1.901620329823051,0
1,0,0,0,-1.2366364187289876,1,0,1,1,0,0,0,0,0,0,1,0,-0.5636977704135153,-0.966533899973222,1
1,0,1,0,1.4099993118419236,1,0,2,1,1,0,0,1,1,1,1,3,1.20100534977857,1.9649901981017968,0
1,0,1,1,0.06632271016746097,1,1,2,0,1,0,0,1,1,0,1,2,1.0946578924411938,0.49799209451060944,0
0,0,0,0,-1.1959189459509736,1,0,2,0,0,0,0,0,0,0,1,0,0.1691026778018419,-0.9191223788785698,0
0,0,1,1,-0.9516141092828895,1,0,1,0,1,0,1,1,0,1,1,1,0.027859961025639264,-0.7454346416840547,0
1,0,1,1,1.5728692029539797,1,0,2,1,1,1,0,1,1,1,1,2,1.3256312763458076,2.2101042305767096,0
1,0,0,0,1.0028245840617833,1,1,2,0,0,0,1,1,0,2,1,3,0.853714434411201,1.3013392647903872,0
1,0,0,0,1.6135866757319937,0,2,1,1,1,1,1,1,1,2,1,2,-0.03528384176842752,0.9636315028033392,0
0,1,1,1,0.6363673290596572,1,0,2,1,0,1,1,1,1,0,1,0,1.320646239283118,1.2299350419127335,0
1,0,0,0,-0.5851568542807634,1,0,0,2,2,2,2,2,2,1,0,1,-1.4842679479901772,-0.8299498717917937,0
1,0,1,1,0.43277996516958717,1,1,2,0,0,1,1,1,1,1,1,3,1.3139995231995318,0.9579147504925781,0
0,0,1,1,1.6135866757319937,1,1,1,1,1,1,1,1,1,2,1,2,0.946768459581405,1.945478194075879,0
1,0,1,1,0.10704018294547499,1,1,1,0,0,0,1,1,1,1,1,2,0.28874356730639034,0.1673916462072104,0
1,0,0,0,-1.1552014731729596,1,0,0,2,2,2,2,2,2,0,0,1,-1.464327799739419,-0.9750979922379915,0
0,0,1,1,0.6770848018376713,1,1,0,2,2,2,2,2,2,2,0,1,-1.3131150088378376,-0.4724652369458963,0
0,0,1,1,1.5728692029539797,1,1,2,1,1,1,0,1,0,2,0,2,1.1877119176113977,2.0963209944300933,0
1,0,1,1,-0.8701791637268614,1,0,2,0,0,0,0,1,1,0,0,0,0.8586994714738901,-0.5569804670536354,0
1,0,1,1,1.2471294207298675,1,1,1,1,1,1,1,1,1,2,1,3,0.8188191749723746,1.4637259317798452,0
0,1,0,0,1.3285643662858955,1,1,2,0,1,1,0,1,0,0,1,2,1.0198823365008511,1.7399179073186646,0
0,0,0,1,0.6770848018376713,1,0,0,2,2,2,2,2,2,2,0,3,-1.4726361948439015,-0.5550160232093969,0
0,0,0,0,-0.13726465372260913,1,1,2,0,0,1,0,1,1,0,1,3,1.1245681148173305,0.287509661941427,1
0,1,1,0,-0.7073092726148054,1,1,2,0,0,1,1,0,0,0,1,0,0.6077859393185185,-0.45187168518550974,1
0,0,1,1,-1.1552014731729596,1,0,0,2,2,2,2,2,2,0,1,0,-1.4892529850528666,-0.970749728897374,0
0,0,1,0,1.6135866757319937,1,1,2,0,1,1,1,1,1,1,0,3,1.4751823882264927,2.431357995685087,0
0,1,1,0,-0.25941707205665115,1,0,2,0,0,1,0,1,0,0,1,3,0.6958549274260333,-0.09487264319998591,0
0,1,1,0,0.10704018294547499,1,1,2,0,0,1,0,1,1,0,0,2,1.2392239672591892,0.5167757092459676,0
0,0,0,0,1.0028245840617833,1,1,2,0,1,0,1,0,1,1,0,0,0.9949571511874036,1.406911567116142,0
1,0,1,1,-0.17798212650062314,1,1,1,0,1,0,0,0,1,0,0,0,-0.012020335475876403,-0.21179016053628608,0
0,0,1,0,-0.3001345448346652,1,1,0,2,2,2,2,2,2,1,1,1,-1.261602959190046,-0.6835215519864293,0
0,0,1,0,0.5956498562816432,1,0,1,1,0,1,0,1,0,1,1,3,0.042815072213707873,0.3264674527850309,0
0,0,1,1,1.0028245840617833,1,1,1,1,1,0,1,0,0,0,0,2,0.014566528858467532,0.620648436560415,0
1,1,1,0,-0.6665917998367914,1,1,2,0,0,0,0,1,0,0,1,3,0.6742531001543786,-0.3932253110940334,0
1,0,0,0,-1.1144840003949457,1,0,1,1,0,1,0,0,0,0,1,1,-0.297829127070075,-0.8862344987896351,0
1,0,1,0,-0.6258743270587773,1,0,2,0,0,0,0,0,0,0,1,2,0.1873811470317038,-0.4714057616141723,1
0,1,0,0,0.9621071112837694,1,1,2,0,1,1,0,1,1,1,1,2,1.3289546343876004,1.4253199510048478,1
1,0,1,1,1.6135866757319937,1,0,0,2,2,2,2,2,2,2,0,2,-1.4892529850528666,-0.42337621324268104,0
0,1,0,0,-0.46300443594672125,1,1,2,0,0,0,0,1,1,0,1,0,0.980002039999335,-0.13603767431801497,1
0,0,1,1,0.6363673290596572,0,2,1,1,0,1,0,0,1,1,0,3,-0.6567517955837193,-0.03779340970335145,0
0,0,1,0,1.4507167846199376,1,1,2,1,1,1,1,1,1,2,0,2,1.6662754756295903,2.4551741182461346,0
0,0,0,0,-0.0965471809445951,1,1,2,1,0,0,1,1,1,0,0,2,1.3837900420771851,0.410541234837885,0
0,0,1,0,-1.1959189459509736,1,0,1,0,0,0,0,0,0,0,1,1,-0.6201948571239962,-0.9498913083040563,0
0,1,0,0,-0.7480267453928194,0,2,1,1,0,1,1,0,0,2,0,1,-0.8328897717987483,-0.7017092118476925,0
0,0,0,1,-1.1552014731729596,1,0,0,2,2,2,2,2,2,0,1,2,-1.4859296270110738,-0.9696019639546729,0
0,0,1,1,1.5728692029539797,1,1,2,0,1,1,0,0,1,2,1,3,1.0298524106262301,2.0163085344821816,0
1,0,1,1,-0.9923315820609035,1,1,0,2,2,2,2,2,2,1,0,1,-1.341363552193078,-0.9173124418535412,0
1,0,1,1,1.1656944751738394,0,2,1,1,0,1,0,0,0,0,0,2,-1.0356146123481216,-0.07271195084475748,0
1,0,1,1,1.6135866757319937,1,1,2,0,1,1,1,0,0,2,0,2,0.853714434411201,1.8911359385195314,0
0,0,0,0,-1.1144840003949457,1,1,2,0,0,0,0,1,0,0,1,0,0.6393578407155521,-0.8198407113349265,0
0,0,0,0,0.6770848018376713,1,0,1,1,1,1,1,0,0,2,0,2,0.08768040577791371,0.45245672764921857,0
1,0,0,0,-0.9923315820609035,1,0,0,2,2,2,2,2,2,0,1,2,-1.497561380157349,-0.9327851961772614,0
1,0,0,0,-1.1959189459509736,1,0,2,0,0,0,0,0,1,0,1,0,0.5180552721901073,-0.8953062563175225,0
1,0,1,1,-0.9516141092828895,1,0,0,2,2,2,2,2,2,2,0,1,-1.5008847381991421,-0.9202039266130381,0
1,0,1,1,1.4099993118419236,1,0,1,1,1,0,0,0,0,2,1,2,-0.3510028557387629,0.6870201516123793,0
1,0,0,0,0.5549323835036292,1,0,1,0,0,0,0,0,0,0,1,3,-0.6501050795001332,-0.09568932210152317,0
0,0,1,0,1.4099993118419236,1,1,1,1,1,1,0,0,1,1,0,1,0.3435789749959746,1.2283458289151474,0
0,0,1,0,0.9213896385057554,1,0,0,2,2,2,2,2,2,1,0,0,-1.497561380157349,-0.5040729176756645,0
1,0,1,0,0.025605237389446957,1,1,1,1,1,1,0,1,0,0,1,2,0.2654800610138392,0.07307626928102369,0
1,0,1,1,1.2064119479518536,1,0,0,2,2,2,2,2,2,2,0,3,-1.4859296270110738,-0.4493995760781535,0
0,0,0,1,-1.2773538915070017,1,0,1,0,0,0,0,0,0,0,0,1,-0.6251798941866856,-0.987061234525376,1
1,0,1,1,0.6770848018376713,0,2,1,1,0,0,0,0,1,0,1,0,-0.8495065620077135,-0.19589803056042498,0
1,0,0,0,-1.2773538915070017,1,0,1,0,0,0,0,0,0,0,1,0,-0.6650601906882018,-0.9875909721912379,0
1,0,1,0,-0.7480267453928194,1,1,2,0,1,1,0,0,0,0,1,0,0.5944925071513467,-0.4842298276085824,0
1,1,0,0,-0.5851568542807634,1,1,2,0,0,1,1,1,0,0,0,2,0.9683702868530597,-0.2375045097333391,0
0,1,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,1,0,0.1790727519272213,-0.9763781915971581,1
0,0,0,0,-1.2773538915070017,1,0,2,0,0,1,0,1,0,0,1,3,0.6908698903633436,-0.9695798915519286,1
0,0,1,0,1.6135866757319937,1,1,2,1,1,1,1,1,1,2,1,3,1.741051031569933,2.757985411494521,0
1,0,0,0,1.2878468935078815,1,1,2,1,0,1,1,0,1,2,0,3,1.1461699420889853,1.8838961904194171,0
1,0,1,0,1.4914342573979515,1,1,2,1,1,1,1,1,1,2,1,2,1.5881765616474546,2.4388184678126437,0
0,0,0,0,-1.2773538915070017,1,1,0,2,2,2,2,2,2,0,1,0,-1.2981598976497688,-0.9960005576367978,0
1,0,1,1,1.5728692029539797,1,1,1,1,1,1,1,1,1,2,0,3,0.8487293973485113,1.7681705828313066,0
0,0,1,1,1.3692818390639097,1,0,1,0,0,0,1,0,0,1,1,3,-0.5105240417448272,0.4281770846305419,0
1,0,0,0,-1.2366364187289876,1,0,0,2,2,2,2,2,2,0,0,1,-1.5075314542827283,-0.9850085010701606,0
0,1,1,0,1.5728692029539797,1,0,2,1,1,1,1,1,1,2,1,2,1.4934608574563542,2.4819700151776556,0
1,0,0,0,-0.8701791637268614,1,0,1,0,1,0,0,1,0,1,1,0,-0.11670611379235621,-0.6851107649840154,0
1,0,0,1,0.5956498562816432,1,0,1,1,1,0,0,0,0,0,1,0,-0.31444591727904003,0.16427943742027107,0
0,0,1,0,0.10704018294547499,1,0,2,0,0,0,0,0,0,0,1,0,0.18405778898991054,0.059435524385076426,1
1,1,1,0,-0.015112235388567064,1,1,2,0,1,1,0,1,1,0,0,2,1.3821283630562882,0.5468824665891265,1
1,0,1,1,1.1249770023958254,1,1,2,0,1,0,1,1,1,0,1,2,1.2957210539696704,1.628077042613542,0
1,0,0,0,-0.8701791637268614,1,0,0,2,2,2,2,2,2,1,0,1,-1.5042080962409352,-0.9072253537994182,0
0,0,0,0,-0.13726465372260913,0,2,1,1,1,0,1,0,0,1,0,3,-0.8395364878823345,-0.5293678912205767,0
1,0,1,1,-0.46300443594672125,0,2,1,0,0,0,0,0,0,0,1,0,-1.2865281445034935,-0.7575965355961373,0
1,1,1,0,0.6363673290596572,1,1,2,0,0,1,0,0,1,0,1,3,0.8736545826619588,0.9221133132414021,0
0,0,0,1,-1.1959189459509736,0,2,1,0,1,0,0,0,0,0,0,1,-1.1668872549989453,-0.967593375304946,0
0,0,1,1,0.43277996516958717,1,0,1,0,1,0,0,0,0,0,0,1,-0.48393717741048303,-0.049668362379758794,0
1,0,0,0,-1.1144840003949457,1,1,2,0,1,1,0,1,1,0,0,0,1.3472331036174618,-0.7642844736276455,0
0,0,0,0,-1.2773538915070017,1,0,1,0,0,0,0,0,1,0,1,0,-0.3094608802163503,-0.9828674780039682,0
1,0,1,1,1.5728692029539797,1,1,1,1,0,1,1,1,1,1,0,0,0.6875465323215507,1.7741522039749988,0
0,0,1,1,-0.9923315820609035,1,0,0,2,2,2,2,2,2,1,0,0,-1.4942380221155562,-0.9366920114629939,0
1,0,0,0,-0.9923315820609035,1,1,1,0,0,0,0,1,0,0,1,0,-0.18317327462821628,-0.814609551884539,0
1,0,0,0,-0.5037219087247353,1,1,2,0,0,1,0,1,0,0,1,3,0.8620228295156834,-0.2209722800778948,0
0,0,1,1,0.025605237389446957,1,1,2,1,0,1,0,1,1,1,1,1,1.2940593749487739,0.5231546336390561,1
1,0,0,0,1.5728692029539797,1,1,2,0,1,0,0,0,0,1,1,3,0.47485161764679834,1.4437945521017863,0
0,1,1,0,-0.05582970816658108,1,1,2,0,0,1,0,1,0,1,1,0,0.8620228295156834,0.2443801869791597,0
0,1,1,0,0.22919260127951704,1,1,2,1,1,0,0,0,1,1,0,3,1.0049272253127826,0.5780045544585212,0
1,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,1,1,0,1,0,0.7839239155335476,-0.9683438369982507,1
0,0,1,1,-1.2366364187289876,0,2,1,0,1,0,0,0,0,0,1,1,-1.1469471067481873,-0.9792034591484223,0
0,0,1,0,-0.8294616909488475,0,2,1,0,0,1,0,1,1,0,1,2,-0.4955689305567586,-0.7349061055750467,0
0,0,0,1,-0.9516141092828895,1,0,2,1,0,1,1,0,1,0,0,2,0.9384600644769224,-0.6231756028836456,0
1,1,0,1,-0.8701791637268614,1,0,1,0,1,0,1,0,0,0,1,0,-0.33937110259248754,-0.7419251296477187,0
1,0,0,1,-1.0737665276169315,1,0,0,2,2,2,2,2,2,0,0,1,-1.497561380157349,-0.9580580973194294,0
0,0,1,0,1.5728692029539797,1,0,1,1,1,1,1,1,1,1,1,2,0.6659447050498961,1.6616933119930373,0
0,0,1,1,0.39206249239157315,1,1,2,1,1,0,0,1,0,1,1,3,0.9866487560829211,0.724808105110538,0
0,0,1,1,-0.9923315820609035,1,0,2,0,0,1,0,1,1,0,1,0,0.9783403609784386,-0.6642081995852092,1
0,0,0,0,-1.1144840003949457,1,0,2,0,1,0,0,1,1,0,1,0,1.046469200835195,-0.7811257169215093,1
0,0,1,0,-1.2366364187289876,1,0,2,0,0,0,0,0,0,0,1,0,0.19735122115708273,-0.9449029452838557,1
0,0,1,1,0.5142149107256152,1,0,0,2,2,2,2,2,2,2,0,1,-1.4593427626767297,-0.6135078904816634,0
1,0,1,1,-0.17798212650062314,0,2,1,0,1,1,1,1,1,1,1,3,-0.15824808931476875,-0.26480807192797823,0
0,0,1,0,0.43277996516958717,1,1,2,0,1,0,0,0,0,0,0,0,0.5213786302319006,0.49309202110138567,0
1,0,0,1,1.1249770023958254,1,1,1,1,0,1,1,1,1,2,1,0,0.6709297421125857,1.1932065637462992,0
0,0,1,0,0.39206249239157315,0,2,1,0,1,0,1,0,0,1,0,1,-1.0372762913690183,-0.3693208989220091,1
1,0,1,1,-1.0330490548389175,0,2,1,1,0,1,1,0,1,2,0,3,-0.5022156466403447,-0.8724613194772222,0
0,0,1,0,-0.3001345448346652,1,0,0,2,2,2,2,2,2,1,1,2,-1.4809445899483842,-0.7831343055712362,0
0,1,1,1,0.3106275468355451,1,1,2,0,0,0,0,1,1,0,1,3,0.9899721141247139,0.5997237987588645,1
1,0,0,0,-0.21869959927863716,1,1,2,0,0,1,0,1,1,1,1,2,1.1877119176113977,0.1728435296850405,0
1,0,0,0,-0.9108966365048755,0,2,1,0,1,0,1,0,0,0,0,0,-0.9641624144495722,-0.8352693208531583,0
0,1,0,0,-0.21869959927863716,1,1,2,0,1,1,0,0,0,0,1,2,0.7207801127394808,0.05259307953435846,0
0,0,0,0,-0.8701791637268614,1,0,1,0,0,1,1,0,0,1,0,2,-0.36429628790593505,-0.7197202924870018,0
1,0,1,1,-1.1552014731729596,0,2,1,1,0,0,0,1,0,0,0,3,-0.8711083892793682,-0.9384357312797899,0
1,0,0,0,1.4507167846199376,0,2,1,0,0,1,0,0,1,0,1,2,-0.8262430557151625,0.2270974956304107,0
1,1,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,1,0,0.175749393885428,-0.9764223364026466,0
0,0,0,0,-0.5851568542807634,1,0,0,2,2,2,2,2,2,1,0,1,-1.4842679479901772,-0.8276543419063915,0
0,0,0,0,1.0028245840617833,1,1,2,1,1,1,0,1,1,2,1,2,1.6014699938146268,1.846615902184376,1
1,0,0,0,-0.25941707205665115,1,0,0,2,2,2,2,2,2,0,1,0,-1.4776212319065913,-0.7816554545873714,0
0,0,1,0,-0.6258743270587773,0,2,1,0,1,1,0,0,0,0,1,3,-0.9674857724913651,-0.7221482567888694,0
1,0,0,0,-1.2773538915070017,0,2,1,0,0,0,0,0,1,0,0,0,-0.9591773773868827,-0.9914977874769704,1
1,0,0,1,0.22919260127951704,1,1,2,0,0,1,0,1,1,0,1,2,1.1461699420889853,0.6600697478616483,1
1,1,1,0,1.0842595296178115,1,0,2,1,1,1,0,0,0,1,1,3,0.6044625812767257,1.1571402576621919,0
1,0,0,0,-0.0965471809445951,1,0,1,1,0,1,0,0,0,2,1,1,-0.30281416413276446,-0.27725690707573614,0
1,1,0,0,-1.2366364187289876,0,2,1,0,0,0,0,0,0,0,1,1,-1.3397018731721815,-0.9863769900403041,1
0,1,1,0,0.7178022746156852,1,1,0,2,2,2,2,2,2,1,0,0,-1.314776687858734,-0.4306821785510283,0
1,0,0,0,-0.9516141092828895,0,2,1,1,0,1,1,0,1,1,0,1,-0.4639970291597252,-0.8026904544026431,0
0,0,1,1,-1.1959189459509736,1,0,0,2,2,2,2,2,2,0,0,1,-1.4992230591782458,-0.980571948118566,0
0,0,0,1,-0.7480267453928194,1,0,1,0,0,1,0,1,0,0,1,3,-0.16489480539835485,-0.643217344575426,0
0,1,0,0,-0.05582970816658108,1,0,2,1,0,0,0,0,0,0,1,3,0.2920669253481831,-0.0826666044824148,0
0,0,0,0,-1.0330490548389175,1,0,1,1,1,1,0,0,0,0,0,0,-0.11172107672966675,-0.8135942213583033,0
0,0,0,0,-0.9923315820609035,1,1,2,1,0,0,1,1,1,0,1,2,1.2824276218024981,-0.6333068357432571,1
1,0,1,1,-0.6258743270587773,1,0,0,2,2,2,2,2,2,1,0,2,-1.4909146640737632,-0.8617782765490044,0
1,0,1,1,-0.015112235388567064,1,0,0,2,2,2,2,2,2,0,1,3,-1.5058697752618317,-0.7095669872246461,0
0,1,0,0,-1.2366364187289876,1,0,2,0,0,0,0,1,0,0,0,1,0.556273889670727,-0.9355883913257813,0
1,1,0,0,-1.0330490548389175,1,1,2,0,0,0,0,1,0,0,1,0,0.6659447050498961,-0.7658957590279758,1
0,0,1,1,1.6135866757319937,1,1,2,1,1,1,0,1,1,2,0,3,1.4884758203936646,2.47446539824461,0
0,1,0,0,-0.05582970816658108,1,1,2,0,1,0,0,1,1,0,1,0,1.1694334483815363,0.39939467145203805,1
0,0,1,1,-0.21869959927863716,1,0,2,1,0,0,0,0,0,0,0,1,0.320315468703424,-0.13665570159485405,0
0,0,0,0,-0.5851568542807634,1,1,2,0,1,0,0,1,0,0,1,3,0.8387593232231323,-0.3331000860186924,1
1,0,0,0,-1.0330490548389175,1,0,2,0,0,1,0,0,0,0,1,0,0.336932258912389,-0.7907934293234915,0
0,1,0,0,-0.7480267453928194,1,1,2,0,1,1,0,1,1,0,1,0,1.3322779924293933,-0.331312221396408,1
1,0,1,1,-0.8701791637268614,1,0,1,0,0,1,0,1,0,0,1,2,-0.16987984246104432,-0.7057263891471462,0
0,0,1,1,1.6135866757319937,1,1,2,1,0,1,1,1,1,2,1,2,1.5183860427698017,2.5502178844628816,0
